company,line,model,size,family,construction,material1,material2,thickness,bearingEdge,hoop,lugs,confidence,missing,id
WorldMax,WorldMax Metal Snares / Retailer-Documented,Aluminum Shell,14x5,metal,Metal,Aluminum,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_aluminum-shell_14x5_metal_aluminum_rolled-flange-45-listed-where-conf_e61d1279
WorldMax,WorldMax Metal Snares / Retailer-Documented,Aluminum Shell,14x6.5,metal,Metal,Aluminum,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_aluminum-shell_14x6-5_metal_aluminum_rolled-flange-45-listed-where-co_d3b659a7
WorldMax,WorldMax Metal Snares / Retailer-Documented,Bronze Shell,14x5,metal,Metal,Bronze,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_bronze-shell_14x5_metal_bronze_rolled-flange-45-listed-where-confirme_661f3978
WorldMax,WorldMax Metal Snares / Retailer-Documented,Bronze Shell,14x6.5,metal,Metal,Bronze,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_bronze-shell_14x6-5_metal_bronze_rolled-flange-45-listed-where-confir_63531491
WorldMax,WorldMax Metal Snares / Retailer-Documented,Chrome Steel Shell,14x5.5,metal,Metal,Steel,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_chrome-steel-shell_14x5-5_metal_steel_rolled-flange-45-listed-where-c_982c019f
WorldMax,WorldMax Metal Snares / Retailer-Documented,Chrome Steel Shell,14x6.5,metal,Metal,Steel,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_chrome-steel-shell_14x6-5_metal_steel_rolled-flange-45-listed-where-c_c91f51db
WorldMax,WorldMax Metal Snares / Retailer-Documented,Copper Shell,14x5,metal,Metal,Copper,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_copper-shell_14x5_metal_copper_rolled-flange-45-listed-where-confirme_3032f6b4
WorldMax,WorldMax Metal Snares / Retailer-Documented,Copper Shell,14x6.5,metal,Metal,Copper,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_copper-shell_14x6-5_metal_copper_rolled-flange-45-listed-where-confir_d8d25318
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Aluminum Shell,14x5,metal,Metal,Aluminum,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-aluminum-shell_14x5_metal_aluminum_rolled-flange-45-listed-w_20d1dfe0
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Aluminum Shell,14x6.5,metal,Metal,Aluminum,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-aluminum-shell_14x6-5_metal_aluminum_rolled-flange-45-listed_4f83dfec
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Bronze Shell,14x5,metal,Metal,Bronze,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-bronze-shell_14x5_metal_bronze_rolled-flange-45-listed-where_3dddbaf5
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Bronze Shell,14x6.5,metal,Metal,Bronze,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-bronze-shell_14x6-5_metal_bronze_rolled-flange-45-listed-whe_79cae2f5
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Copper Shell,14x5,metal,Metal,Copper,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-copper-shell_14x5_metal_copper_rolled-flange-45-listed-where_564cc7f6
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Copper Shell,14x6.5,metal,Metal,Copper,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-copper-shell_14x6-5_metal_copper_rolled-flange-45-listed-whe_cec7014d
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Steel Shell,14x5.5,metal,Metal,Steel,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-steel-shell_14x5-5_metal_steel_rolled-flange-45-listed-where_1f335e05
WorldMax,WorldMax Metal Snares / Retailer-Documented,Hammered Steel Shell,14x6.5,metal,Metal,Steel,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_hammered-steel-shell_14x6-5_metal_steel_rolled-flange-45-listed-where_6dcf446f
WorldMax,WorldMax Metal Snares / Retailer-Documented,Jade Tiger Steel,14x5.5,metal,Metal,Steel,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_jade-tiger-steel_14x5-5_metal_steel_rolled-flange-45-listed-where-con_0fb96c4b
WorldMax,WorldMax Metal Snares / Retailer-Documented,Jade Tiger Steel,14x6.5,metal,Metal,Steel,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_worldmax-metal-snares-retailer-documented_jade-tiger-steel_14x6-5_metal_steel_rolled-flange-45-listed-where-con_1295deae
WorldMax,WorldMax Shells / OEM Reference,Black Hawg / Black Dawg Brass Undrilled Shell,13x7,metal,Metal,Brass,,MISSING,Rolled flange / 45° listed where confirmed,Shell only,0,medium,shellThickness,worldmax_worldmax-shells-oem-reference_black-hawg-black-dawg-brass-undrilled-shell_13x7_metal_brass_rolled-flange-45-lis_214343f1
WorldMax,WorldMax Shells / OEM Reference,Black Hawg / Black Dawg Brass Undrilled Shell,14x5,metal,Metal,Brass,,MISSING,Rolled flange / 45° listed where confirmed,Shell only,0,medium,shellThickness,worldmax_worldmax-shells-oem-reference_black-hawg-black-dawg-brass-undrilled-shell_14x5_metal_brass_rolled-flange-45-lis_d6db1985
WorldMax,WorldMax Shells / OEM Reference,Black Hawg / Black Dawg Brass Undrilled Shell,14x6.5,metal,Metal,Brass,,MISSING,Rolled flange / 45° listed where confirmed,Shell only,0,medium,shellThickness,worldmax_worldmax-shells-oem-reference_black-hawg-black-dawg-brass-undrilled-shell_14x6-5_metal_brass_rolled-flange-45-l_c4b19e1c
WorldMax,Wood Snare Drums,WorldMax Wood Snare Representative,14x5.5,wood,Ply,Maple,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_wood-snare-drums_worldmax-wood-snare-representative_14x5-5_ply_maple_rolled-flange-45-listed-where-confirmed_mi_0a5c134b
WorldMax,Wood Snare Drums,WorldMax Wood Snare Representative,14x5.5,wood,Ply,Wood,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_wood-snare-drums_worldmax-wood-snare-representative_14x5-5_ply_wood_rolled-flange-45-listed-where-confirmed_min_cd72aaa3
WorldMax,Wood Snare Drums,WorldMax Wood Snare Representative,14x6.5,wood,Ply,Maple,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_wood-snare-drums_worldmax-wood-snare-representative_14x6-5_ply_maple_rolled-flange-45-listed-where-confirmed_mi_da70b06a
WorldMax,Wood Snare Drums,WorldMax Wood Snare Representative,14x6.5,wood,Ply,Wood,,MISSING,Rolled flange / 45° listed where confirmed,2.3mm Triple Flanged,10,medium,shellThickness,worldmax_wood-snare-drums_worldmax-wood-snare-representative_14x6-5_ply_wood_rolled-flange-45-listed-where-confirmed_min_0214d121
Yamaha,5000 Series,5000 Series Steel 14x5.5,14x5.5,metal,Metal,Steel,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,8,medium,shellThickness,yamaha_5000-series_5000-series-steel-14x5-5_14x5-5_metal_steel_rolled-metal-edge_chrome_triple-flange-yamaha-hoop_5000-s_ceef7d3b
Yamaha,7000 Series,7000 Series Steel 14x5.5,14x5.5,metal,Metal,Steel,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_7000-series_7000-series-steel-14x5-5_14x5-5_metal_steel_rolled-metal-edge_chrome_triple-flange-yamaha-hoop_7000-s_5c0a7d93
Yamaha,Metal Snare,Yamaha Aluminum Metal Snare 14x3.5,14x3.5,metal,Metal,Aluminum,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-aluminum-metal-snare-14x3-5_14x3-5_metal_aluminum_rolled-metal-edge_chrome-lacquer-metal-finis_61f12875
Yamaha,Metal Snare,Yamaha Aluminum Metal Snare 14x4,14x4,metal,Metal,Aluminum,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-aluminum-metal-snare-14x4_14x4_metal_aluminum_rolled-metal-edge_chrome-lacquer-metal-finish_tr_bf0360ec
Yamaha,Metal Snare,Yamaha Aluminum Metal Snare 14x5.5,14x5.5,metal,Metal,Aluminum,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-aluminum-metal-snare-14x5-5_14x5-5_metal_aluminum_rolled-metal-edge_chrome-lacquer-metal-finis_f67b6b69
Yamaha,Metal Snare,Yamaha Aluminum Metal Snare 14x6.5,14x6.5,metal,Metal,Aluminum,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-aluminum-metal-snare-14x6-5_14x6-5_metal_aluminum_rolled-metal-edge_chrome-lacquer-metal-finis_46e4e453
Yamaha,Metal Snare,Yamaha Bronze Metal Snare 14x3.5,14x3.5,metal,Metal,Bronze,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-bronze-metal-snare-14x3-5_14x3-5_metal_bronze_rolled-metal-edge_chrome-lacquer-metal-finish_tr_e064b0a6
Yamaha,Metal Snare,Yamaha Bronze Metal Snare 14x5.5,14x5.5,metal,Metal,Bronze,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-bronze-metal-snare-14x5-5_14x5-5_metal_bronze_rolled-metal-edge_chrome-lacquer-metal-finish_tr_4c7fa2c3
Yamaha,Metal Snare,Yamaha Bronze Metal Snare 14x6.5,14x6.5,metal,Metal,Bronze,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-bronze-metal-snare-14x6-5_14x6-5_metal_bronze_rolled-metal-edge_chrome-lacquer-metal-finish_tr_1b177f3e
Yamaha,Metal Snare,Yamaha Copper Metal Snare 14x3.5,14x3.5,metal,Metal,Copper,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-copper-metal-snare-14x3-5_14x3-5_metal_copper_rolled-metal-edge_chrome-lacquer-metal-finish_tr_d16df9c1
Yamaha,Metal Snare,Yamaha Copper Metal Snare 14x5.5,14x5.5,metal,Metal,Copper,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-copper-metal-snare-14x5-5_14x5-5_metal_copper_rolled-metal-edge_chrome-lacquer-metal-finish_tr_84e5e7b4
Yamaha,Metal Snare,Yamaha Copper Metal Snare 14x6.5,14x6.5,metal,Metal,Copper,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_metal-snare_yamaha-copper-metal-snare-14x6-5_14x6-5_metal_copper_rolled-metal-edge_chrome-lacquer-metal-finish_tr_76ff6b36
Yamaha,Power V / Rock Tour Custom,Power V Steel Snare 14x6.5,14x6.5,metal,Metal,Steel,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_power-v-rock-tour-custom_power-v-steel-snare-14x6-5_14x6-5_metal_steel_rolled-metal-edge_chrome_triple-flange-yam_d547f526
Yamaha,Signature,Dave Weckl Signature Aluminum 14x5.5,14x5.5,metal,Metal,Aluminum,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_signature_dave-weckl-signature-aluminum-14x5-5_14x5-5_metal_aluminum_rolled-metal-edge_signature-finish_triple-fl_fd0141b3
Yamaha,Signature,David Garibaldi Signature 14x3.5 Brass Piccolo,14x3.5,metal,Metal,Brass,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_signature_david-garibaldi-signature-14x3-5-brass-piccolo_14x3-5_metal_brass_rolled-metal-edge_black-brass-finish__4fac3007
Yamaha,Signature,Jimmy Chamberlin Signature 14x5.5 Steel,14x5.5,metal,Metal,Steel,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_signature_jimmy-chamberlin-signature-14x5-5-steel_14x5-5_metal_steel_rolled-metal-edge_chrome-signature-finish_tr_7be59974
Yamaha,Signature,Roy Haynes Signature 14x5.5 Copper,14x5.5,metal,Metal,Copper,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_signature_roy-haynes-signature-14x5-5-copper_14x5-5_metal_copper_rolled-metal-edge_copper-finish_triple-flange-ya_98b89288
Yamaha,Signature,Shinya Signature Copper 14x5.5,14x5.5,metal,Metal,Copper,,MISSING,Rolled metal edge,Triple-flange / Yamaha hoop,10,medium,shellThickness,yamaha_signature_shinya-signature-copper-14x5-5_14x5-5_metal_copper_rolled-metal-edge_copper-signature-artwork_triple-fl_89f8e83e
Yamaha,YD / Early Yamaha,Early Yamaha Steel Snare 14x5,14x5,metal,Metal,Steel,,MISSING,Rolled metal edge,Triple-flange / vintage hoop,8,medium,shellThickness,yamaha_yd-early-yamaha_early-yamaha-steel-snare-14x5_14x5_metal_steel_rolled-metal-edge_chrome_triple-flange-vintage-hoo_60c52d00
Yamaha,8000 Tour Custom,Tour Custom Birch/Mahogany 14x5.5,14x5.5,wood,Ply,Birch,Mahogany,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_8000-tour-custom_tour-custom-birch-mahogany-14x5-5_14x5-5_ply_birch_mahogany_lacquer_triple-flange-yamaha-hoop_80_a960452d
Yamaha,9000 / Recording Series,Recording Series Birch Snare 14x5.5,14x5.5,wood,Ply,Birch,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_9000-recording-series_recording-series-birch-snare-14x5-5_14x5-5_ply_birch_lacquer_triple-flange-yamaha-hoop_sd-9_0bf7d6d1
Yamaha,9000 / Recording Series,Recording Series Birch Snare 14x6.5,14x6.5,wood,Ply,Birch,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_9000-recording-series_recording-series-birch-snare-14x6-5_14x6-5_ply_birch_lacquer_triple-flange-yamaha-hoop_sd-9_0ff83600
Yamaha,Beech Custom,Beech Custom Beech Snare 14x5.5,14x5.5,wood,Ply,Beech,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_beech-custom_beech-custom-beech-snare-14x5-5_14x5-5_ply_beech_lacquer-wrap-chrome-depending-model_triple-flange-y_7efb5e42
Yamaha,Beech Custom,Beech Custom Beech Snare 14x6.5,14x6.5,wood,Ply,Beech,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_beech-custom_beech-custom-beech-snare-14x6-5_14x6-5_ply_beech_lacquer-wrap-chrome-depending-model_triple-flange-y_40e6aec4
Yamaha,Birch Custom,Birch Custom Birch Snare 14x5.5,14x5.5,wood,Ply,Birch,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_birch-custom_birch-custom-birch-snare-14x5-5_14x5-5_ply_birch_lacquer-wrap-chrome-depending-model_triple-flange-y_f2ebec1c
Yamaha,Birch Custom,Birch Custom Birch Snare 14x6.5,14x6.5,wood,Ply,Birch,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_birch-custom_birch-custom-birch-snare-14x6-5_14x6-5_ply_birch_lacquer-wrap-chrome-depending-model_triple-flange-y_35a7d45e
Yamaha,Birch Custom Absolute,Birch Custom Absolute 14x5.5,14x5.5,wood,Ply,Birch,,MISSING,45-degree / Yamaha Absolute family,Die-cast aluminum hoop,10,medium,shellThickness,yamaha_birch-custom-absolute_birch-custom-absolute-14x5-5_14x5-5_ply_birch_45-degree-yamaha-absolute-family_lacquer_die-_09b7376e
Yamaha,Birch Custom Absolute,Birch Custom Absolute 14x6.5,14x6.5,wood,Ply,Birch,,MISSING,45-degree / Yamaha Absolute family,Die-cast aluminum hoop,10,medium,shellThickness,yamaha_birch-custom-absolute_birch-custom-absolute-14x6-5_14x6-5_ply_birch_45-degree-yamaha-absolute-family_lacquer_die-_098b9023
Yamaha,Club Custom,Club Custom Kapur Snare 14x5.5,14x5.5,wood,Ply,Kapur,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_club-custom_club-custom-kapur-snare-14x5-5_14x5-5_ply_kapur_lacquer-wrap-chrome-depending-model_triple-flange-yam_85502a35
Yamaha,Club Custom,Club Custom Kapur Snare 14x6.5,14x6.5,wood,Ply,Kapur,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_club-custom_club-custom-kapur-snare-14x6-5_14x6-5_ply_kapur_lacquer-wrap-chrome-depending-model_triple-flange-yam_b1bb8e06
Yamaha,Concert / Orchestral,CSM-A II Concert Snare 14x5.5,14x5.5,wood,Ply,Maple,,MISSING,MISSING,Concert hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_concert-orchestral_csm-a-ii-concert-snare-14x5-5_14x5-5_ply_maple_concert-finish_concert-hoop_csm-a-ii-14x5-5_377a1aa0
Yamaha,Concert / Orchestral,CSM-A II Concert Snare 14x6.5,14x6.5,wood,Ply,Maple,,MISSING,MISSING,Concert hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_concert-orchestral_csm-a-ii-concert-snare-14x6-5_14x6-5_ply_maple_concert-finish_concert-hoop_csm-a-ii-14x6-5_f7bfeacc
Yamaha,Concert / Orchestral,OSM Series Maple Concert 14x5.5,14x5.5,wood,Ply,Maple,,MISSING,MISSING,Die-cast / concert hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_concert-orchestral_osm-series-maple-concert-14x5-5_14x5-5_ply_maple_concert-lacquer_die-cast-concert-hoop_osm1455_1d0b5502
Yamaha,Concert / Orchestral,OSM Series Maple Concert 14x6.5,14x6.5,wood,Ply,Maple,,MISSING,MISSING,Die-cast / concert hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_concert-orchestral_osm-series-maple-concert-14x6-5_14x6-5_ply_maple_concert-lacquer_die-cast-concert-hoop_osm1465_38a8b72a
Yamaha,Live Custom Hybrid Oak,Live Custom Hybrid Oak Snare 14x5.5,14x5.5,wood,Ply,Oak,Phenolic,MISSING,MISSING,Die-cast hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_live-custom-hybrid-oak_live-custom-hybrid-oak-snare-14x5-5_14x5-5_ply_oak_phenolic_uzu-natural-lacquer-variants_d_6ad06c17
Yamaha,Live Custom Hybrid Oak,Live Custom Hybrid Oak Snare 14x6.5,14x6.5,wood,Ply,Oak,Phenolic,MISSING,MISSING,Die-cast hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_live-custom-hybrid-oak_live-custom-hybrid-oak-snare-14x6-5_14x6-5_ply_oak_phenolic_uzu-natural-lacquer-variants_d_90128483
Yamaha,Maple Custom,Maple Custom Maple Snare 14x5.5,14x5.5,wood,Ply,Maple,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_maple-custom_maple-custom-maple-snare-14x5-5_14x5-5_ply_maple_lacquer-wrap-chrome-depending-model_triple-flange-y_9289f705
Yamaha,Maple Custom,Maple Custom Maple Snare 14x6.5,14x6.5,wood,Ply,Maple,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_maple-custom_maple-custom-maple-snare-14x6-5_14x6-5_ply_maple_lacquer-wrap-chrome-depending-model_triple-flange-y_d9fb315a
Yamaha,Maple Custom Absolute,Maple Custom Absolute 14x4,14x4,wood,Ply,Maple,,MISSING,45-degree / Yamaha Absolute family,Die-cast aluminum hoop,10,medium,shellThickness,yamaha_maple-custom-absolute_maple-custom-absolute-14x4_14x4_ply_maple_45-degree-yamaha-absolute-family_lacquer_die-cast_74c940f3
Yamaha,Maple Custom Absolute,Maple Custom Absolute 14x5.5,14x5.5,wood,Ply,Maple,,MISSING,45-degree / Yamaha Absolute family,Die-cast aluminum hoop,10,medium,shellThickness,yamaha_maple-custom-absolute_maple-custom-absolute-14x5-5_14x5-5_ply_maple_45-degree-yamaha-absolute-family_lacquer_die-_ace8201a
Yamaha,Maple Custom Absolute,Maple Custom Absolute 14x6.5,14x6.5,wood,Ply,Maple,,MISSING,45-degree / Yamaha Absolute family,Die-cast aluminum hoop,10,medium,shellThickness,yamaha_maple-custom-absolute_maple-custom-absolute-14x6-5_14x6-5_ply_maple_45-degree-yamaha-absolute-family_lacquer_die-_35898c18
Yamaha,Musashi,Musashi Oak 12x6,12x6,wood,Ply,Oak,,MISSING,MISSING,Triple-flange / Yamaha hoop,6,medium,"shellThickness, bearingEdgeOrFallback",yamaha_musashi_musashi-oak-12x6_12x6_ply_oak_lacquer_triple-flange-yamaha-hoop_nsd1260-musashi_dbd140fe
Yamaha,Musashi,Musashi Oak 13x6.5,13x6.5,wood,Ply,Oak,,MISSING,MISSING,Triple-flange / Yamaha hoop,8,medium,"shellThickness, bearingEdgeOrFallback",yamaha_musashi_musashi-oak-13x6-5_13x6-5_ply_oak_lacquer_triple-flange-yamaha-hoop_nsd1365-musashi_3414cf8f
Yamaha,Musashi,Musashi Oak 14x6.5,14x6.5,wood,Ply,Oak,,MISSING,MISSING,Triple-flange / Yamaha hoop,10,medium,"shellThickness, bearingEdgeOrFallback",yamaha_musashi_musashi-oak-14x6-5_14x6-5_ply_oak_lacquer_triple-flange-yamaha-hoop_nsd1465-musashi_d4a70025
